session_id,finger_1,finger_2,finger_3,finger_1_name,finger_2_name,finger_3_name,key_1,key_2,key_3,key_1_type,key_2_type,key_3_type,vowel_count,vowel_pattern,hand_pattern,interval_1_2_ms,interval_2_3_ms,avg_interval_ms,has_error,spans_boundary,same_finger,same_hand_all,alternating,pattern_type
1778934176,R4,R4,R3,右人差し指,右人差し指,右中指,n,m,i,子音,子音,母音,1,CCV,RRR,158,35,96.5,False,False,True,True,False,同指連打
1778934176,R4,R3,R4,右人差し指,右中指,右人差し指,m,i,n,子音,母音,子音,1,CVC,RRR,35,171,103.0,False,False,False,True,False,同手3連
1778934176,R3,R4,L1,右中指,右人差し指,左小指,i,n,z,母音,子音,子音,1,VCC,RRL,171,80,125.5,False,False,False,False,False,混合
1778934176,R4,L1,R2,右人差し指,左小指,右薬指,n,z,o,子音,子音,母音,1,CCV,RLR,80,76,78.0,False,False,False,False,True,左右交互
1778934176,L1,R2,R3,左小指,右薬指,右中指,z,o,k,子音,母音,子音,1,CVC,LRR,76,170,123.0,False,False,False,False,False,混合
1778934176,R2,R3,R4,右薬指,右中指,右人差し指,o,k,u,母音,子音,母音,2,VCV,RRR,170,68,119.0,False,False,False,True,False,同手3連
1778934176,R3,R4,R4,右中指,右人差し指,右人差し指,k,u,n,子音,母音,子音,1,CVC,RRR,68,162,115.0,False,False,True,True,False,同指連打
1778934176,R4,R4,R2,右人差し指,右人差し指,右薬指,u,n,o,母音,子音,母音,2,VCV,RRR,162,54,108.0,False,False,True,True,False,同指連打
1778934176,R4,R2,L3,右人差し指,右薬指,左中指,n,o,d,子音,母音,子音,1,CVC,RRL,54,91,72.5,False,False,False,False,False,混合
1778934176,R2,L3,L1,右薬指,左中指,左小指,o,d,a,母音,子音,母音,2,VCV,RLL,91,50,70.5,False,False,False,False,False,混合
1778934176,L3,L1,R3,左中指,左小指,右中指,d,a,i,子音,母音,母音,2,CVV,LLR,50,60,55.0,False,False,False,False,False,混合
1778934176,L1,R3,R3,左小指,右中指,右中指,a,i,i,母音,母音,母音,3,VVV,LRR,60,124,92.0,False,False,True,False,False,同指連打
1778934176,R3,R3,L3,右中指,右中指,左中指,i,i,d,母音,母音,子音,2,VVC,RRL,124,78,101.0,False,False,True,False,False,同指連打
1778934176,R3,L3,R2,右中指,左中指,右薬指,i,d,o,母音,子音,母音,2,VCV,RLR,78,95,86.5,False,False,False,False,True,左右交互
1778934176,L3,R2,R4,左中指,右薬指,右人差し指,d,o,u,子音,母音,母音,2,CVV,LRR,95,18,56.5,False,False,False,False,False,混合
1778934176,R2,R4,R2,右薬指,右人差し指,右薬指,o,u,o,母音,母音,母音,3,VVV,RRR,18,453,235.5,False,False,False,True,False,同手3連
1778934176,R4,R2,R4,右人差し指,右薬指,右人差し指,u,o,y,母音,母音,子音,2,VVC,RRR,453,162,307.5,False,False,False,True,False,同手3連
1778934176,R2,R4,L1,右薬指,右人差し指,左小指,o,y,a,母音,子音,母音,2,VCV,RRL,162,67,114.5,False,False,False,False,False,混合
1778934176,R4,L1,L4,右人差し指,左小指,左人差し指,y,a,t,子音,母音,子音,1,CVC,RLL,67,93,80.0,False,False,False,False,False,混合
1778934176,L1,L4,R4,左小指,左人差し指,右人差し指,a,t,u,母音,子音,母音,2,VCV,LLR,93,52,72.5,False,False,False,False,False,混合
1778934176,L4,R4,R4,左人差し指,右人差し指,右人差し指,t,u,h,子音,母音,子音,1,CVC,LRR,52,158,105.0,False,False,True,False,False,同指連打
1778934176,R4,R4,L1,右人差し指,右人差し指,左小指,u,h,a,母音,子音,母音,2,VCV,RRL,158,28,93.0,False,False,True,False,False,同指連打
1778934176,R4,L1,L4,右人差し指,左小指,左人差し指,h,a,t,子音,母音,子音,1,CVC,RLL,28,78,53.0,False,False,False,False,False,混合
1778934176,L1,L4,R2,左小指,左人差し指,右薬指,a,t,o,母音,子音,母音,2,VCV,LLR,78,47,62.5,False,False,False,False,False,混合
1778934176,L4,R2,L3,左人差し指,右薬指,左中指,t,o,d,子音,母音,子音,1,CVC,LRL,47,110,78.5,False,False,False,False,True,左右交互
1778934176,R2,L3,L1,右薬指,左中指,左小指,o,d,a,母音,子音,母音,2,VCV,RLL,110,41,75.5,False,False,False,False,False,混合
1778934176,L3,L1,R4,左中指,左小指,右人差し指,d,a,n,子音,母音,子音,1,CVC,LLR,41,82,61.5,False,False,False,False,False,混合
1778934176,L1,R4,L1,左小指,右人差し指,左小指,a,n,a,母音,子音,母音,2,VCV,LRL,82,86,84.0,False,False,False,False,True,左右交互
1778934176,R4,L1,R4,右人差し指,左小指,右人差し指,n,a,n,子音,母音,子音,1,CVC,RLR,86,59,72.5,False,False,False,False,True,左右交互
1778934176,L1,R4,R3,左小指,右人差し指,右中指,a,n,i,母音,子音,母音,2,VCV,LRR,59,45,52.0,False,False,False,False,False,混合
1778934176,R4,R3,R4,右人差し指,右中指,右人差し指,n,i,h,子音,母音,子音,1,CVC,RRR,45,130,87.5,False,False,False,True,False,同手3連
1778934176,R3,R4,L1,右中指,右人差し指,左小指,i,h,a,母音,子音,母音,2,VCV,RRL,130,84,107.0,False,False,False,False,False,混合
1778934176,R4,L1,R3,右人差し指,左小指,右中指,h,a,i,子音,母音,母音,2,CVV,RLR,84,63,73.5,False,False,False,False,True,左右交互
1778934176,L1,R3,L4,左小指,右中指,左人差し指,a,i,t,母音,母音,子音,2,VVC,LRL,63,93,78.0,False,False,False,False,True,左右交互
1778934176,R3,L4,L4,右中指,左人差し指,左人差し指,i,t,t,母音,子音,子音,1,VCC,RLL,93,173,133.0,False,False,True,False,False,同指連打
1778934176,L4,L4,L3,左人差し指,左人差し指,左中指,t,t,e,子音,子音,母音,1,CCV,LLL,173,62,117.5,False,False,True,True,False,同指連打
1778934176,L4,L3,R3,左人差し指,左中指,右中指,t,e,i,子音,母音,母音,2,CVV,LLR,62,44,53.0,False,False,False,False,False,混合
1778934176,L3,R3,R4,左中指,右中指,右人差し指,e,i,m,母音,母音,子音,2,VVC,LRR,44,130,87.0,False,False,False,False,False,混合
1778934176,R3,R4,L1,右中指,右人差し指,左小指,i,m,a,母音,子音,母音,2,VCV,RRL,130,48,89.0,False,False,False,False,False,混合
1778934176,R4,L1,L2,右人差し指,左小指,左薬指,m,a,s,子音,母音,子音,1,CVC,RLL,48,48,48.0,False,False,False,False,False,混合
1778934176,L1,L2,R4,左小指,左薬指,右人差し指,a,s,u,母音,子音,母音,2,VCV,LLR,48,73,60.5,False,False,False,False,False,混合
1778934176,L2,R4,L4,左薬指,右人差し指,左人差し指,s,u,t,子音,母音,子音,1,CVC,LRL,73,457,265.0,False,False,False,False,True,左右交互
1778934176,R4,L4,L1,右人差し指,左人差し指,左小指,u,t,a,母音,子音,母音,2,VCV,RLL,457,35,246.0,False,False,False,False,False,混合
1778934176,L4,L1,L4,左人差し指,左小指,左人差し指,t,a,t,子音,母音,子音,1,CVC,LLL,35,161,98.0,False,False,False,True,False,同手3連
1778934176,L1,L4,L1,左小指,左人差し指,左小指,a,t,a,母音,子音,母音,2,VCV,LLL,161,36,98.5,False,False,False,True,False,同手3連
1778934176,L4,L1,R4,左人差し指,左小指,右人差し指,t,a,m,子音,母音,子音,1,CVC,LLR,36,48,42.0,False,False,False,False,False,混合
1778934176,L1,R4,R3,左小指,右人差し指,右中指,a,m,i,母音,子音,母音,2,VCV,LRR,48,59,53.5,False,False,False,False,False,混合
1778934176,R4,R3,R4,右人差し指,右中指,右人差し指,m,i,n,子音,母音,子音,1,CVC,RRR,59,159,109.0,False,False,False,True,False,同手3連
1778934176,R3,R4,R3,右中指,右人差し指,右中指,i,n,i,母音,子音,母音,2,VCV,RRR,159,48,103.5,False,False,False,True,False,同手3連
1778934176,R4,R3,R3,右人差し指,右中指,右中指,n,i,k,子音,母音,子音,1,CVC,RRR,48,184,116.0,False,False,True,True,False,同指連打
1778934176,R3,R3,R3,右中指,右中指,右中指,i,k,i,母音,子音,母音,2,VCV,RRR,184,154,169.0,False,False,True,True,False,同指連打
1778934176,R3,R3,R4,右中指,右中指,右人差し指,k,i,n,子音,母音,子音,1,CVC,RRR,154,112,133.0,False,False,True,True,False,同指連打
1778934176,R3,R4,R2,右中指,右人差し指,右薬指,i,n,o,母音,子音,母音,2,VCV,RRR,112,42,77.0,False,False,False,True,False,同手3連
1778934176,R4,R2,R3,右人差し指,右薬指,右中指,n,o,k,子音,母音,子音,1,CVC,RRR,42,180,111.0,False,False,False,True,False,同手3連
1778934176,R2,R3,R2,右薬指,右中指,右薬指,o,k,o,母音,子音,母音,2,VCV,RRR,180,49,114.5,False,False,False,True,False,同手3連
1778934176,R3,R2,L4,右中指,右薬指,左人差し指,k,o,g,子音,母音,子音,1,CVC,RRL,49,77,63.0,False,False,False,False,False,混合
1778934176,R2,L4,L1,右薬指,左人差し指,左小指,o,g,a,母音,子音,母音,2,VCV,RLL,77,54,65.5,False,False,False,False,False,混合
1778934176,L4,L1,R4,左人差し指,左小指,右人差し指,g,a,h,子音,母音,子音,1,CVC,LLR,54,49,51.5,False,False,False,False,False,混合
1778934176,L1,R4,L1,左小指,右人差し指,左小指,a,h,a,母音,子音,母音,2,VCV,LRL,49,109,79.0,False,False,False,False,True,左右交互
1778934176,R4,L1,L3,右人差し指,左小指,左中指,h,a,e,子音,母音,母音,2,CVV,RLL,109,80,94.5,False,False,False,False,False,混合
1778934176,L1,L3,R4,左小指,左中指,右人差し指,a,e,m,母音,母音,子音,2,VVC,LLR,80,92,86.0,False,False,False,False,False,混合
1778934176,L3,R4,L1,左中指,右人差し指,左小指,e,m,a,母音,子音,母音,2,VCV,LRL,92,100,96.0,False,False,False,False,True,左右交互
1778934176,R4,L1,L2,右人差し指,左小指,左薬指,m,a,s,子音,母音,子音,1,CVC,RLL,100,54,77.0,False,False,False,False,False,混合
1778934176,L1,L2,R3,左小指,左薬指,右中指,a,s,i,母音,子音,母音,2,VCV,LLR,54,56,55.0,False,False,False,False,False,混合
1778934176,L2,R3,L4,左薬指,右中指,左人差し指,s,i,t,子音,母音,子音,1,CVC,LRL,56,90,73.0,False,False,False,False,True,左右交互
1778934176,R3,L4,L1,右中指,左人差し指,左小指,i,t,a,母音,子音,母音,2,VCV,RLL,90,43,66.5,False,False,False,False,False,混合
1778934176,L4,L1,L4,左人差し指,左小指,左人差し指,t,a,t,子音,母音,子音,1,CVC,LLL,43,485,264.0,False,False,False,True,False,同手3連
1778934176,L1,L4,R2,左小指,左人差し指,右薬指,a,t,o,母音,子音,母音,2,VCV,LLR,485,35,260.0,False,False,False,False,False,混合
1778934176,L4,R2,L4,左人差し指,右薬指,左人差し指,t,o,r,子音,母音,子音,1,CVC,LRL,35,147,91.0,False,False,False,False,True,左右交互
1778934176,R2,L4,R3,右薬指,左人差し指,右中指,o,r,i,母音,子音,母音,2,VCV,RLR,147,62,104.5,False,False,False,False,True,左右交互
1778934176,L4,R3,L1,左人差し指,右中指,左小指,r,i,a,子音,母音,母音,2,CVV,LRL,62,89,75.5,False,False,False,False,True,左右交互
1778934176,R3,L1,L3,右中指,左小指,左中指,i,a,e,母音,母音,母音,3,VVV,RLL,89,92,90.5,False,False,False,False,False,混合
1778934176,L1,L3,L1,左小指,左中指,左小指,a,e,z,母音,母音,子音,2,VVC,LLL,92,164,128.0,False,False,False,True,False,同手3連
1778934176,L3,L1,R4,左中指,左小指,右人差し指,e,z,u,母音,子音,母音,2,VCV,LLR,164,78,121.0,False,False,False,False,False,混合
1778934176,L1,R4,L4,左小指,右人差し指,左人差し指,z,u,b,子音,母音,子音,1,CVC,LRL,78,130,104.0,False,False,False,False,True,左右交互
1778934176,R4,L4,R3,右人差し指,左人差し指,右中指,u,b,i,母音,子音,母音,2,VCV,RLR,130,68,99.0,False,False,False,False,True,左右交互
1778934176,L4,R3,L4,左人差し指,右中指,左人差し指,b,i,r,子音,母音,子音,1,CVC,LRL,68,202,135.0,False,False,False,False,True,左右交互
1778934176,R3,L4,R4,右中指,左人差し指,右人差し指,i,r,u,母音,子音,母音,2,VCV,RLR,202,119,160.5,False,False,False,False,True,左右交互
1778934176,L4,R4,L4,左人差し指,右人差し指,左人差し指,r,u,t,子音,母音,子音,1,CVC,LRL,119,67,93.0,False,False,False,False,True,左右交互
1778934176,R4,L4,L4,右人差し指,左人差し指,左人差し指,u,t,r,母音,子音,子音,1,VCC,RLL,67,108,87.5,False,False,True,False,False,同指連打
1778934176,L4,L4,R4,左人差し指,左人差し指,右人差し指,t,r,u,子音,子音,母音,1,CCV,LLR,108,82,95.0,False,False,True,False,False,同指連打
1778934176,L4,R4,L4,左人差し指,右人差し指,左人差し指,r,u,t,子音,母音,子音,1,CVC,LRL,82,100,91.0,False,False,False,False,True,左右交互
1778934176,R4,L4,R4,右人差し指,左人差し指,右人差し指,u,t,y,母音,子音,子音,1,VCC,RLR,100,79,89.5,False,False,False,False,True,左右交互
1778934176,L4,R4,R2,左人差し指,右人差し指,右薬指,t,y,o,子音,子音,母音,1,CCV,LRR,79,111,95.0,False,False,False,False,False,混合
1778934176,R4,R2,R4,右人差し指,右薬指,右人差し指,y,o,u,子音,母音,母音,2,CVV,RRR,111,58,84.5,False,False,False,True,False,同手3連
1778934176,R2,R4,L3,右薬指,右人差し指,左中指,o,u,d,母音,母音,子音,2,VVC,RRL,58,56,57.0,False,False,False,False,False,混合
1778934176,R4,L3,L1,右人差し指,左中指,左小指,u,d,a,母音,子音,母音,2,VCV,RLL,56,38,47.0,False,False,False,False,False,混合
1778934176,L3,L1,R3,左中指,左小指,右中指,d,a,i,子音,母音,母音,2,CVV,LLR,38,81,59.5,False,False,False,False,False,混合
1778934176,L1,R3,L2,左小指,右中指,左薬指,a,i,s,母音,母音,子音,2,VVC,LRL,81,434,257.5,False,False,False,False,True,左右交互
1778934176,R3,L2,L3,右中指,左薬指,左中指,i,s,e,母音,子音,母音,2,VCV,RLL,434,63,248.5,False,False,False,False,False,混合
1778934176,L2,L3,R3,左薬指,左中指,右中指,s,e,i,子音,母音,母音,2,CVV,LLR,63,65,64.0,False,False,False,False,False,混合
1778934176,L3,R3,L2,左中指,右中指,左薬指,e,i,s,母音,母音,子音,2,VVC,LRL,65,89,77.0,False,False,False,False,True,左右交互
1778934176,R3,L2,R3,右中指,左薬指,右中指,i,s,i,母音,子音,母音,2,VCV,RLR,89,62,75.5,False,False,False,False,True,左右交互
1778934176,L2,R3,R4,左薬指,右中指,右人差し指,s,i,n,子音,母音,子音,1,CVC,LRR,62,133,97.5,False,False,False,False,False,混合
1778934176,R3,R4,R2,右中指,右人差し指,右薬指,i,n,o,母音,子音,母音,2,VCV,RRR,133,48,90.5,False,False,False,True,False,同手3連
1778934176,R4,R2,L2,右人差し指,右薬指,左薬指,n,o,s,子音,母音,子音,1,CVC,RRL,48,44,46.0,False,False,False,False,False,混合
1778934176,R2,L2,L1,右薬指,左薬指,左小指,o,s,a,母音,子音,母音,2,VCV,RLL,44,45,44.5,False,False,False,False,False,混合
1778934176,L2,L1,R3,左薬指,左小指,右中指,s,a,k,子音,母音,子音,1,CVC,LLR,45,117,81.0,False,False,False,False,False,混合
1778934176,L1,R3,L1,左小指,右中指,左小指,a,k,a,母音,子音,母音,2,VCV,LRL,117,46,81.5,False,False,False,False,True,左右交互
1778934176,R3,L1,R3,右中指,左小指,右中指,k,a,i,子音,母音,母音,2,CVV,RLR,46,104,75.0,False,False,False,False,True,左右交互
1778934176,L1,R3,L2,左小指,右中指,左薬指,a,i,w,母音,母音,子音,2,VVC,LRL,104,65,84.5,False,False,False,False,True,左右交互
1778934176,R3,L2,R2,右中指,左薬指,右薬指,i,w,o,母音,子音,母音,2,VCV,RLR,65,97,81.0,False,False,False,False,True,左右交互
1778934176,L2,R2,L2,左薬指,右薬指,左薬指,w,o,s,子音,母音,子音,1,CVC,LRL,97,100,98.5,False,False,False,False,True,左右交互
1778934176,R2,L2,L1,右薬指,左薬指,左小指,o,s,a,母音,子音,母音,2,VCV,RLL,100,34,67.0,False,False,False,False,False,混合
1778934176,L2,L1,R4,左薬指,左小指,右人差し指,s,a,m,子音,母音,子音,1,CVC,LLR,34,74,54.0,False,False,False,False,False,混合
1778934176,L1,R4,L1,左小指,右人差し指,左小指,a,m,a,母音,子音,母音,2,VCV,LRL,74,95,84.5,False,False,False,False,True,左右交互
1778934176,R4,L1,R4,右人差し指,左小指,右人差し指,m,a,y,子音,母音,子音,1,CVC,RLR,95,122,108.5,False,False,False,False,True,左右交互
1778934176,L1,R4,R2,左小指,右人差し指,右薬指,a,y,o,母音,子音,母音,2,VCV,LRR,122,128,125.0,False,False,False,False,False,混合
1778934176,R4,R2,R4,右人差し指,右薬指,右人差し指,y,o,u,子音,母音,母音,2,CVV,RRR,128,43,85.5,False,False,False,True,False,同手3連
1778934176,R2,R4,R3,右薬指,右人差し指,右中指,o,u,k,母音,母音,子音,2,VVC,RRR,43,449,246.0,False,False,False,True,False,同手3連
1778934176,R4,R3,R4,右人差し指,右中指,右人差し指,u,k,y,母音,子音,子音,1,VCC,RRR,449,188,318.5,False,False,False,True,False,同手3連
1778934176,R3,R4,L1,右中指,右人差し指,左小指,k,y,a,子音,子音,母音,1,CCV,RRL,188,57,122.5,False,False,False,False,False,混合
1778934176,R4,L1,R4,右人差し指,左小指,右人差し指,y,a,n,子音,母音,子音,1,CVC,RLR,57,105,81.0,False,False,False,False,True,左右交互
1778934176,L1,R4,R1,左小指,右人差し指,右小指,a,n,p,母音,子音,子音,1,VCC,LRR,105,130,117.5,False,False,False,False,False,混合
1778934176,R4,R1,L3,右人差し指,右小指,左中指,n,p,e,子音,子音,母音,1,CCV,RRL,130,94,112.0,False,False,False,False,False,混合
1778934176,R1,L3,R4,右小指,左中指,右人差し指,p,e,n,子音,母音,子音,1,CVC,RLR,94,166,130.0,False,False,False,False,True,左右交互
1778934176,L3,R4,L1,左中指,右人差し指,左小指,e,n,z,母音,子音,子音,1,VCC,LRL,166,70,118.0,False,False,False,False,True,左右交互
1778934176,R4,L1,R3,右人差し指,左小指,右中指,n,z,i,子音,子音,母音,1,CCV,RLR,70,93,81.5,False,False,False,False,True,左右交互
1778934176,L1,R3,L2,左小指,右中指,左薬指,z,i,s,子音,母音,子音,1,CVC,LRL,93,92,92.5,False,False,False,False,True,左右交互
1778934176,R3,L2,L2,右中指,左薬指,左薬指,i,s,s,母音,子音,子音,1,VCC,RLL,92,140,116.0,False,False,True,False,False,同指連打
1778934176,L2,L2,R3,左薬指,左薬指,右中指,s,s,i,子音,子音,母音,1,CCV,LLR,140,109,124.5,False,False,True,False,False,同指連打
1778934176,L2,R3,L4,左薬指,右中指,左人差し指,s,i,t,子音,母音,子音,1,CVC,LRL,109,74,91.5,False,False,False,False,True,左右交互
1778934176,R3,L4,R4,右中指,左人差し指,右人差し指,i,t,y,母音,子音,子音,1,VCC,RLR,74,93,83.5,False,False,False,False,True,左右交互
1778934176,L4,R4,R4,左人差し指,右人差し指,右人差し指,t,y,u,子音,子音,母音,1,CCV,LRR,93,37,65.0,False,False,True,False,False,同指連打
1778934176,R4,R4,R4,右人差し指,右人差し指,右人差し指,y,u,u,子音,母音,母音,2,CVV,RRR,37,129,83.0,False,False,True,True,False,同指連打
1778934176,R4,R4,R1,右人差し指,右人差し指,右小指,u,u,p,母音,母音,子音,2,VVC,RRR,129,482,305.5,False,False,True,True,False,同指連打
1778934176,R4,R1,L1,右人差し指,右小指,左小指,u,p,a,母音,子音,母音,2,VCV,RRL,482,78,280.0,False,False,False,False,False,混合
1778934176,R1,L1,L2,右小指,左小指,左薬指,p,a,s,子音,母音,子音,1,CVC,RLL,78,68,73.0,False,False,False,False,False,混合
1778934176,L1,L2,R2,左小指,左薬指,右薬指,a,s,o,母音,子音,母音,2,VCV,LLR,68,100,84.0,False,False,False,False,False,混合
1778934176,L2,R2,R4,左薬指,右薬指,右人差し指,s,o,n,子音,母音,子音,1,CVC,LRR,100,110,105.0,False,False,False,False,False,混合
1778934176,R2,R4,L1,右薬指,右人差し指,左小指,o,n,a,母音,子音,母音,2,VCV,RRL,110,72,91.0,False,False,False,False,False,混合
1778934176,R4,L1,L4,右人差し指,左小指,左人差し指,n,a,r,子音,母音,子音,1,CVC,RLL,72,60,66.0,False,False,False,False,False,混合
1778934176,L1,L4,R4,左小指,左人差し指,右人差し指,a,r,u,母音,子音,母音,2,VCV,LLR,60,75,67.5,False,False,False,False,False,混合
1778934176,L4,R4,R3,左人差し指,右人差し指,右中指,r,u,k,子音,母音,子音,1,CVC,LRR,75,179,127.0,False,False,False,False,False,混合
1778934176,R4,R3,R2,右人差し指,右中指,右薬指,u,k,o,母音,子音,母音,2,VCV,RRR,179,41,110.0,False,False,False,True,False,同手3連
1778934176,R3,R2,R4,右中指,右薬指,右人差し指,k,o,n,子音,母音,子音,1,CVC,RRR,41,113,77.0,False,False,False,True,False,同手3連
1778934176,R2,R4,R1,右薬指,右人差し指,右小指,o,n,p,母音,子音,子音,1,VCC,RRR,113,161,137.0,False,False,False,True,False,同手3連
1778934176,R4,R1,R4,右人差し指,右小指,右人差し指,n,p,y,子音,子音,子音,0,CCC,RRR,161,179,170.0,False,False,False,True,False,同手3連
1778934176,R1,R4,R4,右小指,右人差し指,右人差し指,p,y,u,子音,子音,母音,1,CCV,RRR,179,31,105.0,False,False,True,True,False,同指連打
1778934176,R4,R4,L4,右人差し指,右人差し指,左人差し指,y,u,t,子音,母音,子音,1,CVC,RRL,31,58,44.5,False,False,True,False,False,同指連打
1778934176,R4,L4,L1,右人差し指,左人差し指,左小指,u,t,a,母音,子音,母音,2,VCV,RLL,58,58,58.0,False,False,False,False,False,混合
1778934176,L4,L1,R3,左人差し指,左小指,右中指,t,a,k,子音,母音,子音,1,CVC,LLR,58,441,249.5,False,False,False,False,False,混合
1778934176,L1,R3,L1,左小指,右中指,左小指,a,k,a,母音,子音,母音,2,VCV,LRL,441,60,250.5,False,False,False,False,True,左右交互
1778934176,R3,L1,R4,右中指,左小指,右人差し指,k,a,n,子音,母音,子音,1,CVC,RLR,60,104,82.0,False,False,False,False,True,左右交互
1778934176,L1,R4,R4,左小指,右人差し指,右人差し指,a,n,n,母音,子音,子音,1,VCC,LRR,104,144,124.0,False,False,True,False,False,同指連打
1778934176,R4,R4,R4,右人差し指,右人差し指,右人差し指,n,n,n,子音,子音,子音,0,CCC,RRR,144,96,120.0,False,False,True,True,False,同指連打
1778934176,R4,R4,R4,右人差し指,右人差し指,右人差し指,n,n,u,子音,子音,母音,1,CCV,RRR,96,186,141.0,False,False,True,True,False,同指連打
1778934176,R4,R4,R3,右人差し指,右人差し指,右中指,n,u,k,子音,母音,子音,1,CVC,RRR,186,162,174.0,False,False,True,True,False,同指連打
1778934176,R4,R3,R3,右人差し指,右中指,右中指,u,k,k,母音,子音,子音,1,VCC,RRR,162,151,156.5,False,False,True,True,False,同指連打
1778934176,R3,R3,R4,右中指,右中指,右人差し指,k,k,u,子音,子音,母音,1,CCV,RRR,151,60,105.5,False,False,True,True,False,同指連打
1778934176,R3,R4,L2,右中指,右人差し指,左薬指,k,u,s,子音,母音,子音,1,CVC,RRL,60,67,63.5,False,False,False,False,False,混合
1778934176,R4,L2,L1,右人差し指,左薬指,左小指,u,s,a,母音,子音,母音,2,VCV,RLL,67,80,73.5,False,False,False,False,False,混合
1778934176,L2,L1,R3,左薬指,左小指,右中指,s,a,i,子音,母音,母音,2,CVV,LLR,80,20,50.0,False,False,False,False,False,混合
1778934176,L1,R3,R2,左小指,右中指,右薬指,a,i,o,母音,母音,母音,3,VVV,LRR,20,855,437.5,False,False,False,False,False,混合
1778934176,R3,R2,R3,右中指,右薬指,右中指,i,o,k,母音,母音,子音,2,VVC,RRR,855,159,507.0,False,False,False,True,False,同手3連
1778934176,R2,R3,R4,右薬指,右中指,右人差し指,o,k,u,母音,子音,母音,2,VCV,RRR,159,63,111.0,False,False,False,True,False,同手3連
1778934176,R3,R4,L2,右中指,右人差し指,左薬指,k,u,s,子音,母音,子音,1,CVC,RRL,63,51,57.0,False,False,False,False,False,混合
1778934176,R4,L2,L1,右人差し指,左薬指,左小指,u,s,a,母音,子音,母音,2,VCV,RLL,51,59,55.0,False,False,False,False,False,混合
1778934176,L2,L1,R3,左薬指,左小指,右中指,s,a,i,子音,母音,母音,2,CVV,LLR,59,74,66.5,False,False,False,False,False,混合
1778934176,L1,R3,L3,左小指,右中指,左中指,a,i,e,母音,母音,母音,3,VVV,LRL,74,91,82.5,False,False,False,False,True,左右交互
1778934176,R3,L3,R3,右中指,左中指,右中指,i,e,i,母音,母音,母音,3,VVV,RLR,91,95,93.0,False,False,False,False,True,左右交互
1778934176,L3,R3,L4,左中指,右中指,左人差し指,e,i,g,母音,母音,子音,2,VVC,LRL,95,82,88.5,False,False,False,False,True,左右交互
1778934176,R3,L4,L1,右中指,左人差し指,左小指,i,g,a,母音,子音,母音,2,VCV,RLL,82,41,61.5,False,False,False,False,False,混合
1778934176,L4,L1,L2,左人差し指,左小指,左薬指,g,a,s,子音,母音,子音,1,CVC,LLL,41,150,95.5,False,False,False,True,False,同手3連
1778934176,L1,L2,L1,左小指,左薬指,左小指,a,s,a,母音,子音,母音,2,VCV,LLL,150,61,105.5,False,False,False,True,False,同手3連
1778934176,L2,L1,R3,左薬指,左小指,右中指,s,a,i,子音,母音,母音,2,CVV,LLR,61,56,58.5,False,False,False,False,False,混合
1778934176,L1,R3,R2,左小指,右中指,右薬指,a,i,o,母音,母音,母音,3,VVV,LRR,56,455,255.5,False,False,False,False,False,混合
1778934176,R3,R2,L4,右中指,右薬指,左人差し指,i,o,t,母音,母音,子音,2,VVC,RRL,455,97,276.0,False,False,False,False,False,混合
1778934176,R2,L4,L3,右薬指,左人差し指,左中指,o,t,e,母音,子音,母音,2,VCV,RLL,97,71,84.0,False,False,False,False,False,混合
1778934176,L4,L3,L1,左人差し指,左中指,左小指,t,e,a,子音,母音,母音,2,CVV,LLL,71,150,110.5,False,False,False,True,False,同手3連
1778934176,L3,L1,L4,左中指,左小指,左人差し指,e,a,r,母音,母音,子音,2,VVC,LLL,150,97,123.5,False,False,False,True,False,同手3連
1778934176,L1,L4,L1,左小指,左人差し指,左小指,a,r,a,母音,子音,母音,2,VCV,LLL,97,85,91.0,False,False,False,True,False,同手3連
1778934176,L4,L1,R3,左人差し指,左小指,右中指,r,a,i,子音,母音,母音,2,CVV,LLR,85,56,70.5,False,False,False,False,False,混合
1778934176,L1,R3,R4,左小指,右中指,右人差し指,a,i,h,母音,母音,子音,2,VVC,LRR,56,84,70.0,False,False,False,False,False,混合
1778934176,R3,R4,L1,右中指,右人差し指,左小指,i,h,a,母音,子音,母音,2,VCV,RRL,84,49,66.5,False,False,False,False,False,混合
1778934176,R4,L1,L1,右人差し指,左小指,左小指,h,a,a,子音,母音,母音,2,CVV,RLL,49,179,114.0,False,False,True,False,False,同指連打
1778934176,L1,L1,L4,左小指,左小指,左人差し指,a,a,t,母音,母音,子音,2,VVC,LLL,179,81,130.0,False,False,True,True,False,同指連打
1778934176,L1,L4,R3,左小指,左人差し指,右中指,a,t,i,母音,子音,母音,2,VCV,LLR,81,62,71.5,False,False,False,False,False,混合
1778934176,L4,R3,L4,左人差し指,右中指,左人差し指,t,i,r,子音,母音,子音,1,CVC,LRL,62,132,97.0,False,False,False,False,True,左右交互
1778934176,R3,L4,L1,右中指,左人差し指,左小指,i,r,a,母音,子音,母音,2,VCV,RLL,132,58,95.0,False,False,False,False,False,混合
1778934176,L4,L1,L3,左人差し指,左小指,左中指,r,a,d,子音,母音,子音,1,CVC,LLL,58,166,112.0,False,False,False,True,False,同手3連
1778934176,L1,L3,L3,左小指,左中指,左中指,a,d,e,母音,子音,母音,2,VCV,LLL,166,205,185.5,False,False,True,True,False,同指連打
